intnr;int_jahr;int_mon;mobil;az;nt;zpalter;Stib;lguelt;x1216;y1216;Bula;gkpol;BIK10;des2018;gew2018;gew2018_hr17;S1;S2_m;S2_j
82798;2017;10;0;40;1;56;2;NA;NA;NA;11;7;10;0.296;0.208;389.0813575854487;2;6;1961
83143;2017;11;0;50;0;49;2;2;12000;1;9;3;7;0.572;0.394;737.0098792724366;1;7;1968
83274;2017;10;0;20;0;61;2;2;12300;1;3;6;8;0.728;0.784;1466.5374247451527;2;5;1956
83505;2017;10;0;30;0;56;2;2;12000;1;5;7;10;0.728;1.023;1913.6068692784327;2;6;1961
83537;2017;10;0;50;0;49;2;2;12300;1;8;5;7;0.296;0.294;549.9515342794323;1;5;1968
84006;2017;10;0;20;0;83;4;2;12300;1;2;7;10;1;2.389;4468.82386188287;2;1;1934
84055;2017;10;0;45;0;61;3;1;NA;NA;7;2;7;0.707;0.65;1215.8792424545272;1;6;1956
84083;2017;10;0;30;0;22;2;NA;NA;NA;8;2;2;0.925;3.647;6822.017841894863;1;11;1994
84169;2017;11;0;35;0;34;2;3;12300;1;16;3;4;0.572;1.147;2145.5592170697582;2;4;1983
84317;2017;10;0;40;0;62;3;1;NA;NA;5;4;4;0.534;0.425;794.9979662202678;1;6;1955
84349;2017;10;0;42;0;59;2;1;NA;NA;13;3;4;0.802;1.269;2373.770397961223;1;4;1958
84436;2017;10;0;40;0;64;2;2;12000;1;8;3;4;0.728;0.556;1040.0443981611033;1;8;1953
84573;2017;11;0;40;0;31;2;2;12000;1;11;7;10;0.728;0.359;671.539458524885;1;10;1986
85127;2017;11;1;40;0;56;2;1;NA;NA;5;7;10;2.677;1.384;2588.8874947031777;1;11;1961
86304;2017;10;1;40;0;30;2;1;NA;NA;4;7;10;0.534;0.348;650.9630405756546;1;2;1987
93451;2017;11;1;35;0;58;2;NA;NA;NA;14;3;3;2.677;1.521;2845.157427343594;2;12;1958
96878;2017;11;1;10;0;36;2;NA;NA;NA;9;2;9;2.677;4.832;9038.659230061963;2;2;1981
97854;2017;11;1;45;1;27;2;2;99999;9;5;4;5;2.677;3.661;6848.206010193883;1;8;1990
98916;2017;11;1;70;0;54;4;1;21000;0;6;3;3;0.728;1.003;1876.1952002798319;1;9;1963
99819;2017;11;1;40;0;35;2;1;NA;NA;14;6;8;0.572;0.345;645.3512902258644;1;9;1982
100519;2017;11;1;70;0;30;3;1;NA;NA;14;6;8;2.677;1.221;2283.9823923645818;1;10;1987
105071;2017;11;1;40;0;27;2;1;NA;NA;8;4;4;0.421;1.429;2673.06374995003;1;1;1990
106163;2017;10;1;40;0;26;2;1;NA;NA;9;7;10;0.572;0.478;894.1388890665601;2;11;1990
112370;2017;10;1;20;0;24;2;1;NA;NA;5;6;10;0.534;0.801;1498.3373433939637;1;1;1993
113028;2017;10;1;48;0;21;1;NA;NA;NA;15;4;4;2.677;2.672;4998.198978213072;1;5;1996
115838;2017;11;1;15;0;28;2;2;12000;1;5;6;8;2.677;3.414;6386.171898061164;1;2;1989
122609;2017;11;1;43;0;33;2;2;12000;1;3;4;9;0.534;0.661;1236.4556604037577;2;9;1984
126233;2017;11;1;40;0;55;1;2;12000;1;15;2;4;2.677;2.64;4938.3403078153115;2;12;1961
126691;2017;11;1;40;0;27;2;1;NA;NA;2;7;10;1.338;4.703;8797.353965020988;1;9;1990
127162;2018;2;1;40;0;51;2;1;NA;NA;11;7;10;0.445;0.494;924.0682242654408;1;11;1966
128068;2017;11;1;38;0;23;2;1;NA;NA;9;3;7;2.677;3.338;6244.00755586648;2;4;1994
129551;2017;11;1;38;0;45;2;2;12000;1;8;2;2;0.534;0.86;1608.701766939836;2;9;1972
129806;2017;10;1;40;0;39;1;2;12000;1;12;3;9;0.892;2.672;4998.198978213072;1;8;1978
130121;2018;4;1;50;0;37;3;1;NA;NA;5;3;4;0.296;0.355;664.0571247251648;1;12;1980
130131;2017;10;1;40;0;55;1;1;NA;NA;11;7;10;0.445;0.943;1763.9601932840296;1;12;1961
201633;2017;11;0;10;0;62;4;1;NA;NA;13;5;6;0.296;0.97;1814.4659464321408;1;4;1955
202321;2017;10;0;38;0;53;2;2;12000;1;15;6;8;0.472;0.309;578.0102860283829;1;7;1964
202869;2017;10;0;40;0;30;2;NA;NA;NA;16;4;5;0.296;0.256;478.8693631820908;1;3;1987
203150;2017;11;0;20;0;55;2;1;NA;NA;15;4;4;1.145;1.013;1894.9010347791323;2;12;1961
203370;2017;10;0;38;0;60;1;1;NA;NA;15;6;8;0.296;0.485;907.2329732160704;2;4;1957
203379;2017;10;0;45;0;47;2;2;12000;1;16;3;4;0.445;0.405;757.5862972216671;2;10;1970
203448;2017;12;0;40;0;61;2;1;NA;NA;16;3;3;0.296;0.209;390.9519410353788;2;6;1956
203804;2017;10;0;60;0;56;2;1;99999;9;12;5;7;0.728;0.353;660.3159578253047;1;8;1961
204219;2017;10;0;45;0;40;2;3;12300;1;3;1;1;0.534;0.433;809.9626338197082;1;3;1977
204292;2017;10;0;45;0;57;3;2;12000;1;5;4;7;0.728;0.583;1090.5501513092142;1;12;1959
204352;2017;10;0;55;0;57;2;1;NA;NA;11;7;10;0.421;0.352;658.4453743753747;1;9;1960
204486;2017;10;0;42;0;55;1;2;12000;1;16;3;4;0.296;0.288;538.7280335798521;1;1;1962
204874;2017;11;0;43;1;9999;2;1;NA;NA;8;4;7;0.728;1.049;1962.242038976614;2;99;9999
205229;2017;11;0;20;0;49;4;1;NA;NA;7;4;5;0.267;0.38;710.821710973416;2;2;1968
205893;2017;12;0;30;0;56;2;2;12000;1;5;4;7;0.572;0.418;781.9038820707576;1;11;1961
205966;2017;10;0;50;0;47;2;2;12000;1;15;3;5;0.534;0.486;909.1035566660004;2;11;1969
206266;2017;10;0;20;1;56;2;1;NA;NA;3;4;9;0.267;0.21;392.8225244853088;2;5;1961
206391;2017;10;0;50;0;69;4;1;NA;NA;3;2;5;0.534;1.548;2895.663180491705;2;2;1948
206524;2017;10;0;25;0;34;1;NA;NA;NA;9;3;8;0.333;1.089;2037.0653769738155;1;4;1983
206909;2017;10;0;35;0;50;2;1;NA;NA;15;4;7;0.534;1.176;2199.806137117729;2;9;1967
207184;2017;10;0;50;1;52;2;1;NA;NA;3;4;4;0.728;0.752;1406.6787543473915;2;7;1965
207279;2017;10;0;40;0;56;1;1;NA;NA;8;3;3;0.296;1.755;3282.873954627223;1;3;1961
207659;2017;11;0;25;0;65;1;1;NA;NA;12;5;7;0.296;0.251;469.51644593244055;1;7;1952
207781;2017;10;0;40;0;47;3;2;12000;1;12;3;9;0.534;0.686;1283.2202466520089;2;3;1970
207813;2017;10;0;60;0;55;2;1;NA;NA;1;1;9;0.534;1.037;1939.7950375774533;2;11;1961
207930;2017;10;0;40;0;27;1;1;NA;NA;8;3;9;0.296;1.467;2744.1459210473718;2;11;1989
208014;2017;11;0;40;0;46;2;2;12000;1;12;4;9;1.145;2.526;4725.093794523286;2;9;1971
208300;2017;10;0;50;0;34;3;1;NA;NA;6;5;10;0.802;0.895;1674.1721876873878;2;5;1983
208503;2017;10;0;40;0;57;1;1;12000;1;13;1;1;0.296;1.078;2016.4889590245853;2;5;1960
208923;2017;10;0;50;0;59;3;1;NA;NA;4;7;10;0.296;0.349;652.8336240255846;2;3;1958
209317;2017;10;0;20;0;52;2;1;NA;NA;3;6;8;0.728;0.34;635.9983729762142;2;2;1965
209334;2017;11;0;45;0;60;2;1;NA;NA;9;7;10;0.267;0.207;387.21077413551865;2;12;1956
209388;2017;10;0;50;0;57;2;1;NA;NA;6;4;10;0.445;0.447;836.1508021187287;1;12;1959
209650;2017;10;0;60;0;55;4;2;12000;1;11;7;10;0.572;0.542;1013.8562298620828;1;5;1962
209665;2017;10;0;60;0;55;4;3;12300;1;9;3;7;0.296;4.468;8357.766854287427;1;7;1962
209791;2017;11;0;25;0;56;2;1;NA;NA;5;5;5;0.728;0.683;1277.6084963022188;2;3;1961
209886;2017;10;0;42;0;47;3;1;NA;NA;9;3;9;1.145;1.155;2160.523884669198;1;8;1970
209964;2017;10;0;14;0;60;2;1;NA;NA;10;4;7;0.728;1.479;2766.592922446532;2;5;1957
209986;2017;10;0;25;1;53;5;2;12000;1;8;3;7;0.534;0.456;852.9860531680991;1;11;1963
210040;2017;11;0;40;1;50;1;NA;NA;NA;5;5;10;1.145;1.312;2454.2054863082153;1;1;1967
210198;2017;11;0;40;0;61;4;1;NA;NA;14;3;3;0.296;0.455;851.1154697181692;2;11;1956
210236;2017;10;0;39;0;27;2;2;12000;1;3;6;8;0.728;1.478;2764.722338996602;2;12;1989
210271;2017;11;0;38;0;53;2;1;NA;NA;5;5;5;0.572;0.483;903.4918063162103;1;7;1964
210282;2017;10;0;40;0;27;2;2;12000;1;6;2;7;0.534;1.246;2330.746978612832;2;5;1990
210310;2017;10;0;25;0;51;1;NA;NA;NA;8;4;6;0.296;0.972;1818.2071133320007;2;10;1966
210347;2017;10;0;42;0;51;2;1;NA;NA;14;3;7;1.415;1.299;2429.887901459125;1;12;1965
210353;2017;11;0;45;0;53;2;1;NA;NA;9;3;7;0.445;0.485;907.2329732160704;1;5;1964
210394;2017;10;0;42;0;33;1;1;NA;NA;8;6;10;0.296;0.344;643.4807067759343;2;12;1983
210520;2017;12;0;30;0;61;4;1;NA;NA;8;3;9;0.296;0.241;450.8106114331401;2;11;1956
210585;2017;10;0;28;0;56;2;1;12000;1;9;2;2;1.415;0.808;1511.431427543474;2;5;1961
210746;2017;10;0;26;0;41;2;1;NA;NA;3;7;10;0.534;0.446;834.2802186687987;2;11;1975
210910;2017;11;0;25;0;31;2;NA;NA;NA;6;7;10;0.667;4.895;9156.505987407556;1;5;1986
211003;2017;11;0;40;0;20;2;1;NA;NA;9;2;7;1.415;1.174;2196.0649702178694;1;10;1997
211150;2017;11;0;25;1;48;2;1;NA;NA;7;3;9;0.534;0.659;1232.7144935038978;2;1;1969
211631;2018;1;0;40;0;37;2;1;NA;NA;5;6;10;0.296;0.764;1429.1257557465522;2;5;1980
212039;2017;12;0;45;0;54;2;2;12300;1;5;4;4;1.415;1.418;2652.487332000799;2;10;1963
212089;2017;11;0;30;0;64;2;1;NA;NA;6;4;9;0.382;0.302;564.9162018788727;2;3;1953
212384;2017;11;0;50;0;45;2;1;NA;NA;8;6;10;0.728;0.608;1137.3147375574656;2;1;1972
212948;2017;11;0;35;0;9999;2;NA;NA;NA;11;7;10;0.534;0.464;867.9507207675396;2;99;9999
212959;2017;11;0;30;1;47;1;NA;NA;NA;11;7;10;0.445;0.402;751.9745468718769;2;1;1970
212983;2017;11;0;41;0;47;2;1;NA;NA;11;7;10;0.382;0.292;546.2103673795722;2;3;1970
214469;2017;11;0;40;0;41;2;1;NA;NA;11;7;10;1.145;0.931;1741.513191884869;1;3;1976
215510;2017;12;0;40;0;33;2;1;NA;NA;8;4;7;0.728;1.585;2964.8747681391164;1;9;1984
215564;2017;11;0;39;0;53;1;1;NA;NA;8;3;5;0.534;1.118;2091.3122970217873;2;5;1964
215708;2017;12;0;40;0;26;2;2;12000;1;9;1;5;0.728;0.693;1296.314330801519;2;2;1991
216023;2017;11;0;35;0;56;2;1;NA;NA;11;7;10;0.534;0.593;1109.2559858085149;1;9;1961
216495;2017;12;0;15;1;48;5;1;NA;NA;4;7;10;0.333;0.664;1242.0674107535478;1;6;1969
216496;2017;12;0;40;0;60;2;1;NA;NA;3;4;9;0.534;0.751;1404.8081708974617;1;5;1957
216620;2017;11;0;45;0;63;2;2;12000;1;7;1;1;0.296;0.252;471.3870293823706;1;8;1954
216648;2017;12;0;50;0;64;4;1;NA;NA;9;7;10;0.296;0.287;536.8574501299221;1;4;1953
216884;2018;1;0;40;0;53;2;1;NA;NA;5;3;7;0.534;0.81;1515.1725944433342;2;7;1964
216966;2017;11;0;40;0;59;2;3;12300;1;6;3;7;0.534;0.538;1006.3738960623626;1;10;1958
217271;2017;11;0;12;0;39;2;1;NA;NA;5;4;4;1.145;1.378;2577.663994003598;2;9;1978
217399;2018;1;0;45;1;35;2;2;12000;1;8;3;3;0.728;0.693;1296.314330801519;1;1;1983
217412;2017;11;0;42;0;51;2;1;NA;NA;1;3;3;0.728;1.439;2691.76958444933;1;11;1966
217759;2017;11;0;40;0;49;2;1;NA;NA;12;4;9;0.534;0.843;1576.9018482910253;1;12;1967
217766;2017;11;0;41;0;61;3;1;NA;NA;1;1;7;0.728;0.614;1148.5382382570456;2;4;1956
217815;2017;11;0;42;0;41;2;4;12340;1;5;4;7;0.296;0.266;497.57519768139116;1;7;1976
218221;2017;11;0;50;0;54;3;2;12000;1;8;7;10;0.445;0.388;725.7863785728563;1;11;1963
218326;2017;11;0;10;0;59;2;NA;NA;NA;9;7;10;0.296;0.205;383.4696072356586;2;2;1958
218564;2018;1;0;26;0;30;2;1;NA;NA;11;7;10;0.534;0.512;957.7387263641816;2;4;1987
218610;2018;1;0;12;0;48;2;2;12000;1;5;6;8;0.534;0.496;927.8093911653008;2;7;1969
218844;2017;11;0;45;0;64;2;1;NA;NA;9;3;7;0.296;0.211;394.69310793523886;2;6;1953
219001;2017;11;0;40;0;59;1;NA;NA;NA;6;6;8;0.296;0.298;557.4338680791525;1;8;1958
219195;2018;1;0;45;0;57;2;1;12000;1;3;4;9;0.267;0.22;411.5283589846092;1;4;1960
219223;2017;11;0;60;0;47;2;2;12000;1;3;4;5;0.267;0.252;471.3870293823706;2;5;1970
219319;2017;12;0;40;0;57;3;2;12000;1;5;4;7;0.728;0.346;647.2218736757944;1;2;1960
219536;2017;11;0;40;0;54;1;1;12000;1;15;3;3;1;1.302;2435.4996518089147;1;1;1963
219683;2017;11;0;40;0;56;1;1;NA;NA;7;4;4;0.728;0.901;1685.3956883869678;1;3;1961
219710;2017;12;0;35;0;64;2;1;NA;NA;5;4;10;0.296;0.238;445.19886108335;2;9;1953
220257;2017;11;0;44;0;19;3;NA;NA;NA;6;3;7;0.445;1.381;2583.2757443533883;1;5;1998
220391;2017;11;0;40;0;61;4;1;NA;NA;8;3;7;0.296;0.529;989.5386450129923;2;3;1956
220535;2017;11;0;42;0;50;1;1;NA;NA;7;2;2;0.445;3.117;5830.60861343194;1;11;1967
220652;2017;12;0;35;0;48;5;1;NA;NA;5;6;8;0.445;1.235;2310.170560663602;2;11;1969
220807;2017;12;0;40;0;59;2;1;NA;NA;5;4;4;0.267;0.201;375.98727343593845;1;6;1958
220921;2017;12;0;20;1;53;2;4;12340;1;2;7;10;0.534;0.819;1532.0078454927043;2;12;1964
220936;2017;11;0;23;0;51;3;NA;NA;NA;9;3;9;0.445;0.37;692.1158764741156;2;6;1966
220956;2017;11;0;20;0;60;2;1;NA;NA;8;5;8;0.296;0.24;448.94002798321003;2;6;1957
220989;2017;11;0;42;0;61;3;1;NA;NA;8;3;5;0.728;0.87;1627.4076014391367;1;9;1956
221152;2017;11;0;26;0;55;2;1;NA;NA;5;7;10;0.296;0.795;1487.1138426943833;1;3;1962
221214;2017;11;0;37;0;63;1;2;12000;1;5;6;8;0.667;0.695;1300.055497701379;1;7;1954
221460;2017;11;0;40;0;64;5;1;NA;NA;5;7;10;0.364;0.415;776.2921317209674;1;6;1953
221700;2018;1;0;39;0;57;2;2;12000;1;8;3;3;0.296;0.347;649.0924571257245;2;11;1960
222070;2017;11;0;45;0;55;2;1;NA;NA;3;3;7;0.296;0.256;478.8693631820908;2;3;1962
222192;2018;1;0;42;0;60;2;2;12000;1;9;6;10;0.534;0.292;546.2103673795722;1;5;1957
222273;2017;11;0;50;0;39;2;2;12000;1;1;1;4;0.296;0.21;392.8225244853088;2;7;1978
222481;2017;11;0;25;0;61;2;1;12000;1;8;4;4;0.296;0.273;510.6692818309015;2;8;1956
222681;2017;11;0;39;1;49;2;3;12300;1;11;7;10;0.296;0.203;379.72844033579855;2;6;1968
222682;2017;11;0;15;1;43;5;2;12000;1;8;5;8;0.728;0.636;1189.6910741555066;1;3;1974
222890;2017;11;0;45;0;57;3;2;12000;1;9;3;7;0.728;0.476;890.3977221667;1;4;1960
222907;2017;12;0;41;0;42;2;2;12000;1;11;7;10;0.296;0.223;417.14010933439937;2;12;1975
222968;2018;1;0;40;0;55;5;1;NA;NA;7;1;1;0.534;0.803;1502.078510293824;1;1;1963
223520;2017;12;0;60;1;66;4;1;12000;1;3;6;8;0.472;4.18;7819.038820707575;1;7;1951
223615;2017;12;0;40;0;42;4;1;NA;NA;3;4;9;0.534;1.66;3105.1685268838696;2;4;1975
223678;2017;12;0;50;1;57;2;1;NA;NA;3;2;2;0.728;0.216;404.04602518488906;1;4;1960
224639;2017;11;0;40;0;41;2;2;12000;1;6;4;9;0.296;0.257;480.7399466320208;1;3;1976
224840;2018;2;0;39;0;49;2;3;12300;1;7;3;9;0.296;0.418;781.9038820707576;1;12;1968
225374;2017;12;0;60;0;45;1;1;NA;NA;9;2;7;0.32;1.049;1962.242038976614;1;8;1972
225737;2018;1;0;42;0;54;2;3;12300;1;12;3;3;1.145;0.946;1769.5719436338195;1;2;1963
225914;2018;2;0;40;0;42;1;2;99999;9;14;3;3;0.728;1.437;2688.0284175494703;1;8;1975
226083;2017;11;0;40;0;45;2;NA;NA;NA;15;4;6;0.296;0.637;1191.561657605437;2;3;1972
226318;2017;11;0;41;0;54;3;1;NA;NA;6;3;3;0.296;0.257;480.7399466320208;1;1;1963
226734;2017;12;0;43;0;53;2;2;12000;1;9;2;4;0.296;0.205;383.4696072356586;1;11;1964
228362;2018;1;0;50;0;46;3;2;12000;1;1;2;9;1.145;0.856;1601.2194331401158;1;5;1971
228596;2018;1;0;40;0;52;2;2;12000;1;9;3;9;0.296;0.235;439.5871107335599;2;11;1965
228988;2018;1;0;30;0;59;4;1;NA;NA;2;7;10;0.728;0.879;1644.2428524885067;1;4;1958
229175;2017;12;0;36;0;47;3;2;12000;1;2;7;10;0.534;0.654;1223.3615762542474;2;12;1970
229178;2017;12;0;40;0;58;3;1;NA;NA;9;2;9;0.296;0.278;520.0221990805517;2;12;1959
229303;2017;12;0;20;0;52;2;2;12000;1;9;1;7;0.534;0.455;851.1154697181692;2;3;1965
229540;2017;12;0;22;0;49;2;1;12000;1;3;1;7;0.534;0.844;1578.7724317409554;2;2;1968
229939;2017;12;0;40;0;64;3;2;12000;1;3;4;9;1.145;0.802;1500.2079268438936;2;8;1953
230250;2017;11;0;60;0;55;4;2;12000;1;5;4;10;0.243;0.206;385.3401906855886;1;6;1962
230312;2018;1;0;40;0;41;2;1;NA;NA;1;6;8;0.421;0.397;742.6216296222267;1;7;1976
230896;2017;11;0;45;0;57;2;4;12340;1;3;4;9;0.296;0.272;508.7986983809715;1;2;1960
230925;2017;12;0;50;0;59;3;2;12000;1;6;6;8;0.296;0.294;549.9515342794323;2;5;1958
230974;2017;11;0;20;1;61;2;1;NA;NA;3;4;9;0.534;0.437;817.4449676194283;2;11;1956
231170;2017;11;0;10;0;60;5;1;NA;NA;13;6;8;0.728;0.8;1496.4667599440338;2;8;1957
231402;2017;11;0;45;0;44;2;1;NA;NA;12;3;3;0.267;0.23;430.2341934839097;2;8;1973
231768;2017;11;0;60;0;48;4;1;NA;NA;15;4;6;0.534;0.853;1595.6076827903257;1;10;1969
232279;2017;11;0;30;0;49;2;NA;NA;NA;12;2;3;0.534;0.434;811.8332172696382;2;11;1968
232345;2017;11;0;40;0;38;2;1;NA;NA;16;2;2;0.534;0.919;1719.0661904857086;2;10;1979
232685;2017;12;0;40;0;60;2;1;NA;NA;3;4;9;0.296;0.202;377.8578568858685;1;11;1957
233039;2017;12;0;50;0;54;3;2;12000;1;12;6;10;0.534;0.427;798.7391331201278;2;8;1963
233069;2018;2;0;12;0;55;6;1;NA;NA;12;3;10;0.534;1.191;2227.86488886668;2;2;1963
233342;2017;12;0;42;0;49;1;1;NA;NA;5;6;8;0.728;1.484;2775.9458396961822;1;8;1968
233457;2017;11;0;35;0;52;2;3;99999;9;1;6;8;0.267;0.209;390.9519410353788;1;11;1965
233871;2017;12;0;60;0;45;4;3;12300;1;8;3;4;0.333;1.358;2540.252325004997;2;1;1972
233964;2018;1;0;35;0;49;2;3;12300;1;10;4;4;0.728;1.337;2500.970072556466;2;1;1969
234438;2017;11;0;35;0;43;2;1;NA;NA;9;7;10;0.534;0.244;456.4223617829302;2;2;1974
234881;2017;12;0;20;0;45;2;1;NA;NA;8;5;8;0.572;2.289;4281.765516889866;2;11;1972
234886;2018;2;0;50;0;58;2;3;12300;1;14;3;9;0.267;0.212;396.5636913851689;2;7;1959
235097;2018;1;0;30;1;48;2;1;NA;NA;3;5;8;0.296;0.6;1122.3500699580252;2;5;1969
235226;2018;1;0;42;0;53;2;2;12000;1;9;3;10;0.534;0.254;475.12819628223065;2;12;1964
235233;2017;12;0;26;0;63;2;1;NA;NA;1;6;8;0.296;0.775;1449.7021736957827;2;6;1954
235502;2017;11;0;45;0;61;2;2;12000;1;9;2;7;0.572;0.395;738.8804627223666;1;7;1956
235511;2018;2;0;39;0;54;2;1;NA;NA;3;4;4;0.728;0.837;1565.6783475914451;2;11;1963
235526;2017;12;0;52;0;47;2;3;12300;1;5;6;8;0.802;1.159;2168.0062184689186;1;6;1970
235927;2017;11;0;40;0;57;2;1;NA;NA;7;3;9;0.421;0.564;1055.0090657605435;1;8;1960
236034;2017;11;0;39;0;67;2;1;NA;NA;7;1;1;0.534;1.337;2500.970072556466;1;7;1950
236427;2017;11;0;30;1;51;4;2;12000;1;9;2;5;0.534;0.433;809.9626338197082;2;9;1966
236668;2017;12;0;40;0;47;2;1;NA;NA;8;2;4;1.145;0.95;1777.0542774335397;2;7;1970
236673;2018;3;0;45;0;61;4;1;NA;NA;1;1;9;0.534;0.544;1017.597396761943;1;1;1957
236700;2017;12;0;40;0;34;1;1;NA;NA;9;7;10;0.296;0.226;422.7518596841895;2;4;1983
236754;2017;11;0;40;0;62;3;2;12000;1;5;6;8;0.534;0.374;699.5982102738358;2;12;1954
236819;2017;12;0;30;1;57;5;1;NA;NA;6;7;10;0.534;0.763;1427.255172296622;1;8;1960
237061;2017;11;0;50;0;58;2;1;NA;NA;14;7;10;0.925;0.708;1324.3730825504697;1;8;1959
237096;2017;12;0;40;0;62;2;2;12000;1;5;7;10;0.728;0.748;1399.1964205476716;2;3;1955
237271;2018;3;0;40;0;62;2;1;NA;NA;12;3;4;0.296;0.395;738.8804627223666;2;5;1955
237460;2017;11;0;60;0;47;2;1;NA;NA;1;3;10;0.445;0.684;1279.4790797521487;1;9;1970
237558;2017;11;0;50;0;42;2;2;12000;1;3;6;8;0.802;0.579;1083.0678175094943;1;3;1975
237811;2017;11;0;20;0;64;2;1;NA;NA;8;4;7;0.534;0.426;796.8685496701979;2;8;1953
